scenario,bus,Pd,Qd,Pg,Qg,Vm,Va,PQ,PV,REF
369,2.0,1.3175230553487112,1.2,0.0,0.0,0.9741849623278256,-4.883450077496024,1.0,0.0,0.0
369,3.0,4.172156341937585,1.6,0.0,0.0,0.9675630290455146,-6.001622623116687,1.0,0.0,0.0
369,4.0,51.71277992243692,19.0,-7.892561900485031e-10,24.19777731418162,0.9602156163084822,-8.962847812169558,0.0,1.0,0.0
369,5.0,0.0,0.0,0.0,0.0,0.9672012255651912,-7.124814236044393,1.0,0.0,0.0
369,6.0,12.516469025812755,10.9,0.0,0.0,0.9578474200856256,-8.155160242020527,1.0,0.0,0.0
369,7.0,16.46903819185889,30.0,-4.5305369797071807e-10,30.55872650108341,0.9661982718403542,-7.555721451346455,0.0,1.0,0.0
369,8.0,0.0,0.0,0.0,0.0,1.015638164383616,-8.943626669552996,1.0,0.0,0.0
369,9.0,3.184014050426052,2.0,0.0,0.0,1.0067033241499648,-9.88842797651142,1.0,0.0,0.0
369,10.0,0.0,0.0,3.6408508481735956e-10,22.59156584519863,1.0599700372721588,-8.943626669512694,0.0,1.0,0.0
369,11.0,6.148440924960652,7.5,0.0,0.0,1.0137133232506756,-9.418438885513256,1.0,0.0,0.0
369,12.0,0.0,0.0,-5.865178763803897e-10,9.91753175077757,1.027229816087663,-9.418438885558436,0.0,1.0,0.0
369,13.0,3.403601226317504,1.6,0.0,0.0,1.0026538439967254,-9.890040388174596,1.0,0.0,0.0
369,14.0,4.501537105774762,2.5,0.0,0.0,0.9993281181730744,-9.917513130660344,1.0,0.0,0.0
369,15.0,1.921387789050204,1.8,0.0,0.0,1.0045177428666556,-9.727217695223908,1.0,0.0,0.0
369,16.0,4.940711457557667,5.8,0.0,0.0,1.0016628486846388,-9.933316383814006,1.0,0.0,0.0
369,17.0,1.756697407131615,0.9,0.0,0.0,0.9927313783630726,-10.25515528293315,1.0,0.0,0.0
369,18.0,5.215195427421982,3.4,0.0,0.0,0.991129363450312,-10.357421914120478,1.0,0.0,0.0
369,19.0,1.2077294674029857,0.7,0.0,0.0,0.9944039881451844,-10.272100912576564,1.0,0.0,0.0
369,20.0,9.60693894525102,11.2,0.0,0.0,0.9961250478208218,-10.064747534025033,1.0,0.0,0.0
369,21.0,0.0,0.0,0.0,0.0,0.9965098441405008,-10.061334625085395,1.0,0.0,0.0
369,22.0,1.756697407131615,1.6,0.0,0.0,0.990851782637422,-10.096757148798384,1.0,0.0,0.0
369,23.0,4.776021075639078,6.7,0.0,0.0,0.9862783590599616,-10.187912087707865,1.0,0.0,0.0
369,24.0,0.0,0.0,0.0,0.0,0.9799163126601006,-9.91478436730768,1.0,0.0,0.0
369,25.0,1.921387789050204,2.3,0.0,0.0,0.9658046373898286,-10.002572250778282,1.0,0.0,0.0
369,26.0,0.0,0.0,0.0,0.0,0.9830215591695094,-9.663712569300694,1.0,0.0,0.0
369,27.0,0.0,0.0,0.0,0.0,0.965159125416952,-7.481228017179494,1.0,0.0,0.0
369,28.0,1.3175230553487112,0.9,0.0,0.0,0.9691518560156082,-10.30624125203614,1.0,0.0,0.0
369,29.0,5.819060161123475,1.9,0.0,0.0,0.9615859439725624,-10.788754054394408,1.0,0.0,0.0
370,0.0,0.0,0.0,80.13931276375446,3.5200273806879068e-06,1.0,0.0,0.0,0.0,1.0
370,1.0,11.912604292111263,12.7,80.77833041855098,-4.039629757729543,0.993434201901794,-1.0495376712214628,0.0,1.0,0.0
370,2.0,1.3175230553487112,1.2,0.0,0.0,0.9753168235825642,-4.58075700053569,1.0,0.0,0.0
370,3.0,4.172156341937585,1.6,0.0,0.0,0.9689164607043046,-5.625228229363039,1.0,0.0,0.0
370,4.0,51.71277992243692,19.0,2.2722571355300043e-08,39.99999720676523,0.9873228728865908,-7.297892667528929,0.0,1.0,0.0
370,5.0,0.0,0.0,0.0,0.0,0.9750371728883676,-6.214335890325457,1.0,0.0,0.0
370,6.0,12.516469025812755,10.9,0.0,0.0,0.9735866743205804,-6.917486587213223,1.0,0.0,0.0
370,7.0,16.46903819185889,30.0,2.8974727693990408e-08,39.999998742467234,0.9774274223930752,-6.6992873925339005,0.0,1.0,0.0
370,8.0,0.0,0.0,0.0,0.0,1.0190483161423196,-8.054677889161301,1.0,0.0,0.0
370,9.0,3.184014050426052,2.0,0.0,0.0,1.0094808994183206,-9.015754012441093,1.0,0.0,0.0
370,10.0,0.0,0.0,3.5560883571957974e-08,20.86960704234261,1.059999997964426,-8.054677885237941,0.0,1.0,0.0
370,11.0,6.148440924960652,7.5,0.0,0.0,0.9953027099398004,-8.94626998353555,1.0,0.0,0.0
370,12.0,0.0,0.0,0.0,0.0,0.9953027099398004,-8.94626998353555,0.0,1.0,0.0
370,13.0,3.403601226317504,1.6,0.0,0.0,0.9608500589145078,-10.000372124511497,1.0,0.0,0.0
370,14.0,4.501537105774762,2.5,0.0,0.0,0.9720098144384532,-9.800318267106856,1.0,0.0,0.0
370,15.0,1.921387789050204,1.8,0.0,0.0,0.9954847135469362,-9.129303346537244,1.0,0.0,0.0
370,16.0,4.940711457557667,5.8,0.0,0.0,1.0006496620038945,-9.131628906799186,1.0,0.0,0.0
370,17.0,1.756697407131615,0.9,0.0,0.0,0.9509566576752208,-10.575668127473612,1.0,0.0,0.0
370,18.0,5.215195427421982,3.4,0.0,0.0,0.9409434262720908,-10.93927927970461,1.0,0.0,0.0
370,19.0,1.2077294674029857,0.7,0.0,0.0,0.940000000392874,-10.97706176662612,1.0,0.0,0.0
370,20.0,9.60693894525102,11.2,0.0,0.0,0.9975093170660704,-9.236028204504844,1.0,0.0,0.0
370,21.0,0.0,0.0,0.0,0.0,0.997440765392718,-9.246456005058352,1.0,0.0,0.0
370,22.0,1.756697407131615,1.6,0.0,0.0,0.9728767640318092,-9.748651372493278,1.0,0.0,0.0
370,23.0,4.776021075639078,6.7,0.0,0.0,0.9808590468280572,-9.522070092469724,1.0,0.0,0.0
370,24.0,0.0,0.0,0.0,0.0,0.979964306751854,-9.215651608015987,1.0,0.0,0.0
370,25.0,1.921387789050204,2.3,0.0,0.0,0.9658533432051812,-9.303430764129098,1.0,0.0,0.0
370,26.0,0.0,0.0,0.0,0.0,0.9864533538310388,-8.938431082301664,1.0,0.0,0.0
370,27.0,0.0,0.0,0.0,0.0,0.973094335931805,-6.591086724831376,1.0,0.0,0.0
370,28.0,1.3175230553487112,0.9,0.0,0.0,0.9726347661796813,-9.576434738820334,1.0,0.0,0.0
370,29.0,5.819060161123475,1.9,0.0,0.0,0.9650968115835528,-10.05547428715493,1.0,0.0,0.0
371,0.0,0.0,0.0,166.5045567348151,0.0005899603625181,1.0,0.0,0.0,0.0,1.0
371,1.0,11.912604292111263,12.7,0.0,0.0,0.9803006918082152,-3.452422808204621,0.0,1.0,0.0
371,2.0,1.3175230553487112,1.2,0.0,0.0,0.9738654696000942,-6.075275037411419,1.0,0.0,0.0
371,3.0,4.172156341937585,1.6,0.0,0.0,0.9674109543530262,-7.481956026595293,1.0,0.0,0.0
371,4.0,51.71277992243692,19.0,2.200332701368393e-09,34.19414484471628,0.940000810929422,-17.044513639993582,0.0,1.0,0.0
371,5.0,0.0,0.0,0.0,0.0,0.9657853974861836,-9.281793120622076,1.0,0.0,0.0
371,6.0,12.516469025812755,10.9,0.0,0.0,0.9481589089964052,-12.708126525000086,1.0,0.0,0.0
371,7.0,16.46903819185889,30.0,-1.0979905684370322e-09,39.96521533802715,0.9683172127582502,-9.771505723469716,0.0,1.0,0.0
371,8.0,0.0,0.0,0.0,0.0,1.0141762050450454,-11.12032395802915,1.0,0.0,0.0
371,9.0,3.184014050426052,2.0,0.0,0.0,1.004454223711663,-12.076103013186716,1.0,0.0,0.0
371,10.0,0.0,0.0,9.130302358840775e-10,23.35133099293478,1.059997780666428,-11.120323957927932,0.0,1.0,0.0
371,11.0,6.148440924960652,7.5,0.0,0.0,1.0294791357101007,-10.877334727293489,1.0,0.0,0.0
371,12.0,0.0,0.0,-3.213941814980232e-09,15.970538559206544,1.0507578293895743,-10.877334727531814,0.0,1.0,0.0
371,13.0,3.403601226317504,1.6,0.0,0.0,1.0165922832446674,-11.442578481767882,1.0,0.0,0.0
371,14.0,4.501537105774762,2.5,0.0,0.0,1.0106433309775935,-11.531323881797691,1.0,0.0,0.0
371,15.0,1.921387789050204,1.8,0.0,0.0,0.99124218431677,-12.426865430175065,1.0,0.0,0.0
371,16.0,4.940711457557667,5.8,0.0,0.0,0.995753738348778,-12.267137337274264,1.0,0.0,0.0
371,17.0,1.756697407131615,0.9,0.0,0.0,0.999262513244102,-12.062557502696444,1.0,0.0,0.0
371,18.0,5.215195427421982,3.4,0.0,0.0,0.9948281209646888,-12.283352340824583,1.0,0.0,0.0
371,19.0,1.2077294674029857,0.7,0.0,0.0,0.9965907738327108,-12.261400204924916,1.0,0.0,0.0
371,20.0,9.60693894525102,11.2,0.0,0.0,0.994595813485153,-12.219217706030934,1.0,0.0,0.0
371,21.0,0.0,0.0,0.0,0.0,0.9952191772249488,-12.205207791930798,1.0,0.0,0.0
371,22.0,1.756697407131615,1.6,0.0,0.0,0.9982264921965028,-11.88116881067262,1.0,0.0,0.0
371,23.0,4.776021075639078,6.7,0.0,0.0,0.9884032366059016,-12.21009627886957,1.0,0.0,0.0
371,24.0,0.0,0.0,0.0,0.0,0.9808900515386904,-11.978794563133269,1.0,0.0,0.0
371,25.0,1.921387789050204,2.3,0.0,0.0,0.9667928022009415,-12.06640565778992,1.0,0.0,0.0
371,26.0,0.0,0.0,0.0,0.0,0.9832862911357388,-11.755176273996437,1.0,0.0,0.0
371,27.0,0.0,0.0,0.0,0.0,0.9646934095493817,-9.64389745078976,1.0,0.0,0.0
371,28.0,1.3175230553487112,0.9,0.0,0.0,0.969420544912929,-12.3973541715035,1.0,0.0,0.0
371,29.0,5.819060161123475,1.9,0.0,0.0,0.961856797131848,-12.87959768380678,1.0,0.0,0.0
372,0.0,0.0,0.0,162.72473832243395,0.0008339589729899,1.0,0.0,0.0,0.0,1.0
372,1.0,11.912604292111263,12.7,1.2372044102329865e-06,9.64866366289074,0.9815765161577747,-3.4358274819995764,0.0,1.0,0.0
372,2.0,1.3175230553487112,1.2,0.0,0.0,0.9714120126746012,-5.766941820440263,1.0,0.0,0.0
372,3.0,4.172156341937585,1.6,0.0,0.0,0.9643131851553576,-7.100915104911391,1.0,0.0,0.0
372,4.0,51.71277992243692,19.0,-9.310759305955571e-10,24.902582032067897,0.9611320230113264,-9.192952280642762,0.0,1.0,0.0
372,5.0,0.0,0.0,0.0,0.0,0.9657751636032988,-7.879162678916323,1.0,0.0,0.0
372,6.0,12.516469025812755,10.9,0.0,0.0,0.9572984098504412,-8.69515954804295,1.0,0.0,0.0
372,7.0,16.46903819185889,30.0,-3.0889224123719047e-10,30.22021769315441,0.964668441362443,-8.309792926845713,0.0,1.0,0.0
372,8.0,0.0,0.0,0.0,0.0,1.0172583550685794,-9.653063094341418,1.0,0.0,0.0
372,9.0,3.184014050426052,2.0,0.0,0.0,1.010906025076056,-10.569355541264578,1.0,0.0,0.0
372,10.0,0.0,0.0,9.442803039385291e-10,21.647117176303045,1.05974590198195,-9.653063094237028,0.0,1.0,0.0
372,11.0,6.148440924960652,7.5,0.0,0.0,1.016999828023955,-10.611808744681758,1.0,0.0,0.0
372,12.0,0.0,0.0,5.439137675999671e-10,16.587644376179544,1.0393434546874196,-10.61180874464048,0.0,1.0,0.0
372,13.0,3.403601226317504,1.6,0.0,0.0,1.0037635272906902,-11.12373422463512,1.0,0.0,0.0
372,14.0,4.501537105774762,2.5,0.0,0.0,0.9980235926215936,-11.143454727861696,1.0,0.0,0.0
372,15.0,1.921387789050204,1.8,0.0,0.0,1.0085596291688474,-10.701891014268634,1.0,0.0,0.0
372,16.0,4.940711457557667,5.8,0.0,0.0,1.0057224664702409,-10.70474234297576,1.0,0.0,0.0
372,17.0,1.756697407131615,0.9,0.0,0.0,0.980608166779057,-11.765215182616885,1.0,0.0,0.0
372,18.0,5.215195427421982,3.4,0.0,0.0,0.9726544309447406,-12.039468658968778,1.0,0.0,0.0
372,19.0,1.2077294674029857,0.7,0.0,0.0,1.008332321839294,-10.67440822474927,1.0,0.0,0.0
372,20.0,9.60693894525102,11.2,0.0,0.0,0.9999490933248312,-10.77539531383196,1.0,0.0,0.0
372,21.0,0.0,0.0,0.0,0.0,1.000195749289461,-10.78185516060313,1.0,0.0,0.0
372,22.0,1.756697407131615,1.6,0.0,0.0,0.9908293414758964,-11.159047957444653,1.0,0.0,0.0
372,23.0,4.776021075639078,6.7,0.0,0.0,0.9879415024237608,-11.028808556410308,1.0,0.0,0.0
372,24.0,0.0,0.0,0.0,0.0,0.9805490061930908,-10.711921963530962,1.0,0.0,0.0
372,25.0,1.921387789050204,2.3,0.0,0.0,0.9664467076931794,-10.79959491764578,1.0,0.0,0.0
372,26.0,0.0,0.0,0.0,0.0,0.9829967020317872,-10.434718949183576,1.0,0.0,0.0
372,27.0,0.0,0.0,0.0,0.0,0.9638577642333984,-8.240094971945663,1.0,0.0,0.0
372,28.0,1.3175230553487112,0.9,0.0,0.0,0.969126627226702,-11.077280583966171,1.0,0.0,0.0
372,29.0,5.819060161123475,1.9,0.0,0.0,0.9615605119077072,-11.55981868314099,1.0,0.0,0.0
373,0.0,0.0,0.0,162.24753607902124,0.0005959946828504,1.0,0.0,0.0,0.0,1.0
373,1.0,11.912604292111263,12.7,7.748915223088105e-07,10.526451497884423,0.9802188551050328,-3.7235797403562554,0.0,1.0,0.0
373,2.0,1.3175230553487112,1.2,0.0,0.0,0.9741849623278256,-4.883450077496024,1.0,0.0,0.0
373,3.0,4.172156341937585,1.6,0.0,0.0,0.9675630290455146,-6.001622623116687,1.0,0.0,0.0
373,4.0,51.71277992243692,19.0,-7.892561900485031e-10,24.19777731418162,0.9602156163084822,-8.962847812169558,0.0,1.0,0.0
373,5.0,0.0,0.0,0.0,0.0,0.9672012255651912,-7.124814236044393,1.0,0.0,0.0
373,6.0,12.516469025812755,10.9,0.0,0.0,0.9578474200856256,-8.155160242020527,1.0,0.0,0.0
373,7.0,16.46903819185889,30.0,-4.5305369797071807e-10,30.55872650108341,0.9661982718403542,-7.555721451346455,0.0,1.0,0.0
373,8.0,0.0,0.0,0.0,0.0,1.015638164383616,-8.943626669552996,1.0,0.0,0.0
373,9.0,3.184014050426052,2.0,0.0,0.0,1.0067033241499648,-9.88842797651142,1.0,0.0,0.0
373,10.0,0.0,0.0,3.6408508481735956e-10,22.59156584519863,1.0599700372721588,-8.943626669512694,0.0,1.0,0.0
373,11.0,6.148440924960652,7.5,0.0,0.0,1.0137133232506756,-9.418438885513256,1.0,0.0,0.0
373,12.0,0.0,0.0,-5.865178763803897e-10,9.91753175077757,1.027229816087663,-9.418438885558436,0.0,1.0,0.0
373,13.0,3.403601226317504,1.6,0.0,0.0,1.0026538439967254,-9.890040388174596,1.0,0.0,0.0
373,14.0,4.501537105774762,2.5,0.0,0.0,0.9993281181730744,-9.917513130660344,1.0,0.0,0.0
373,15.0,1.921387789050204,1.8,0.0,0.0,1.0045177428666556,-9.727217695223908,1.0,0.0,0.0
373,16.0,4.940711457557667,5.8,0.0,0.0,1.0016628486846388,-9.933316383814006,1.0,0.0,0.0
373,17.0,1.756697407131615,0.9,0.0,0.0,0.9927313783630726,-10.25515528293315,1.0,0.0,0.0
373,18.0,5.215195427421982,3.4,0.0,0.0,0.991129363450312,-10.357421914120478,1.0,0.0,0.0
373,19.0,1.2077294674029857,0.7,0.0,0.0,0.9944039881451844,-10.272100912576564,1.0,0.0,0.0
373,20.0,9.60693894525102,11.2,0.0,0.0,0.9961250478208218,-10.064747534025033,1.0,0.0,0.0
373,21.0,0.0,0.0,0.0,0.0,0.9965098441405008,-10.061334625085395,1.0,0.0,0.0
373,22.0,1.756697407131615,1.6,0.0,0.0,0.990851782637422,-10.096757148798384,1.0,0.0,0.0
373,23.0,4.776021075639078,6.7,0.0,0.0,0.9862783590599616,-10.187912087707865,1.0,0.0,0.0
373,24.0,0.0,0.0,0.0,0.0,0.9799163126601006,-9.91478436730768,1.0,0.0,0.0
373,25.0,1.921387789050204,2.3,0.0,0.0,0.9658046373898286,-10.002572250778282,1.0,0.0,0.0
373,26.0,0.0,0.0,0.0,0.0,0.9830215591695094,-9.663712569300694,1.0,0.0,0.0
373,27.0,0.0,0.0,0.0,0.0,0.965159125416952,-7.481228017179494,1.0,0.0,0.0
373,28.0,1.3175230553487112,0.9,0.0,0.0,0.9691518560156082,-10.30624125203614,1.0,0.0,0.0
373,29.0,5.819060161123475,1.9,0.0,0.0,0.9615859439725624,-10.788754054394408,1.0,0.0,0.0
374,0.0,0.0,0.0,166.6419310578049,0.0007579681613023,1.0,0.0,0.0,0.0,1.0
374,1.0,11.912604292111263,12.7,2.1855884734301927e-06,1.220827178049774,0.9805462249502298,-3.456295198541007,0.0,1.0,0.0
374,2.0,1.3175230553487112,1.2,0.0,0.0,0.973118427858769,-6.082095570736885,1.0,0.0,0.0
374,3.0,4.172156341937585,1.6,0.0,0.0,0.9664921907132225,-7.491059311281673,1.0,0.0,0.0
374,4.0,51.71277992243692,19.0,-1.6552756689116694e-09,34.22633340843012,0.9400012259960856,-17.018620938031443,0.0,1.0,0.0
374,5.0,0.0,0.0,0.0,0.0,0.965722425944845,-9.253870838671958,1.0,0.0,0.0
374,6.0,12.516469025812755,10.9,0.0,0.0,0.9481208999929917,-12.681106921742217,1.0,0.0,0.0
374,7.0,16.46903819185889,30.0,1.7078159645549594e-09,39.12341086542954,0.9678584812593828,-9.73935689146082,0.0,1.0,0.0
374,8.0,0.0,0.0,0.0,0.0,1.0173337590368172,-10.894958211347916,1.0,0.0,0.0
374,9.0,3.184014050426052,2.0,0.0,0.0,1.0109046920044855,-11.742616402884668,1.0,0.0,0.0
374,10.0,0.0,0.0,2.9017750624578206e-09,21.73927015399771,1.0599922609759562,-10.894958211027229,0.0,1.0,0.0
374,11.0,6.148440924960652,7.5,0.0,0.0,1.0228583751322775,-11.229055910773722,1.0,0.0,0.0
374,12.0,0.0,0.0,2.114911500201957e-09,17.412888739823348,1.0461607633406702,-11.229055910615184,0.0,1.0,0.0
374,13.0,3.403601226317504,1.6,0.0,0.0,1.0103805637011156,-11.732640204401346,1.0,0.0,0.0
374,14.0,4.501537105774762,2.5,0.0,0.0,1.0053446089575255,-11.76519949018918,1.0,0.0,0.0
374,15.0,1.921387789050204,1.8,0.0,0.0,1.0115334180698672,-11.544349385785972,1.0,0.0,0.0
374,16.0,4.940711457557667,5.8,0.0,0.0,1.0067783600299038,-11.778302458466936,1.0,0.0,0.0
374,17.0,1.756697407131615,0.9,0.0,0.0,0.9981570008939138,-12.101131895616378,1.0,0.0,0.0
374,18.0,5.215195427421982,3.4,0.0,0.0,0.9961925659287418,-12.203541397620748,1.0,0.0,0.0
374,19.0,1.2077294674029857,0.7,0.0,0.0,0.9992550310137768,-12.119657985113408,1.0,0.0,0.0
374,20.0,9.60693894525102,11.2,0.0,0.0,0.9797537629631762,-12.249953605632586,1.0,0.0,0.0
374,21.0,0.0,0.0,0.0,0.0,0.9835895136039828,-12.192398467642423,1.0,0.0,0.0
374,22.0,1.756697407131615,1.6,0.0,0.0,0.9913871966872752,-12.046739356842448,1.0,0.0,0.0
374,23.0,4.776021075639078,6.7,0.0,0.0,0.9795305888590532,-12.28218282088711,1.0,0.0,0.0
374,24.0,0.0,0.0,0.0,0.0,0.9750363500116148,-12.0572007266007,1.0,0.0,0.0
374,25.0,1.921387789050204,2.3,0.0,0.0,0.9608519243349732,-12.1458827505548,1.0,0.0,0.0
374,26.0,0.0,0.0,0.0,0.0,0.9793533522621244,-11.833238397317167,1.0,0.0,0.0
374,27.0,0.0,0.0,0.0,0.0,0.964078294295091,-9.619610843294083,1.0,0.0,0.0
374,28.0,1.3175230553487112,0.9,0.0,0.0,0.972525746348954,-12.043393774784764,1.0,0.0,0.0
374,29.0,5.819060161123475,1.9,0.0,0.0,0.9471110971950606,-13.624118057983964,1.0,0.0,0.0
375,0.0,0.0,0.0,136.47740098114835,7.215360575685281e-06,1.0,0.0,0.0,0.0,1.0
375,1.0,11.912604292111263,12.7,35.02240706848948,15.232714439374682,0.969501393942041,-16.872362823173063,0.0,1.0,0.0
375,2.0,1.3175230553487112,1.2,0.0,0.0,0.9615270918605268,-13.50456805117106,1.0,0.0,0.0
375,3.0,4.172156341937585,1.6,0.0,0.0,0.9565434088419784,-16.72604189652088,1.0,0.0,0.0
375,4.0,51.71277992243692,19.0,5.3539408536879106e-11,37.77856563553377,0.9400000599903116,-27.30933650861068,0.0,1.0,0.0
375,5.0,0.0,0.0,0.0,0.0,0.9587361494142532,-19.318182041815,1.0,0.0,0.0
375,6.0,12.516469025812755,10.9,0.0,0.0,0.9438824348535376,-22.84646851361604,1.0,0.0,0.0
375,7.0,16.46903819185889,30.0,2.84920240905424e-12,39.6436185160226,0.9611926635716695,-19.809791712772167,0.0,1.0,0.0
375,8.0,0.0,0.0,0.0,0.0,1.0126515892324242,-20.87670110085101,1.0,0.0,0.0
375,9.0,3.184014050426052,2.0,0.0,0.0,1.0051386155416642,-21.68047971156331,1.0,0.0,0.0
375,10.0,0.0,0.0,2.0769938601384917e-12,23.999810340340623,1.059756382677305,-20.876701100850777,0.0,1.0,0.0
375,11.0,6.148440924960652,7.5,0.0,0.0,1.0230837826865884,-20.81588962822732,1.0,0.0,0.0
375,12.0,0.0,0.0,-2.250652590544302e-12,22.33914174718524,1.0527903602049933,-20.81588962822749,0.0,1.0,0.0
375,13.0,3.403601226317504,1.6,0.0,0.0,1.0108016345920152,-21.344679345569546,1.0,0.0,0.0
375,14.0,4.501537105774762,2.5,0.0,0.0,1.0057764268580036,-21.406819103635076,1.0,0.0,0.0
375,15.0,1.921387789050204,1.8,0.0,0.0,1.0089097418429231,-21.26836936215416,1.0,0.0,0.0
375,16.0,4.940711457557667,5.8,0.0,0.0,1.0020478582001842,-21.65392512766344,1.0,0.0,0.0
375,17.0,1.756697407131615,0.9,0.0,0.0,0.9963578726417702,-21.84670826926341,1.0,0.0,0.0
375,18.0,5.215195427421982,3.4,0.0,0.0,0.9930833558573116,-22.01147506740069,1.0,0.0,0.0
375,19.0,1.2077294674029857,0.7,0.0,0.0,0.9954658524627782,-21.95948961085329,1.0,0.0,0.0
375,20.0,9.60693894525102,11.2,0.0,0.0,0.9947653557579096,-21.85048223426658,1.0,0.0,0.0
375,21.0,0.0,0.0,0.0,0.0,0.9952212704581233,-21.84495144195411,1.0,0.0,0.0
375,22.0,1.756697407131615,1.6,0.0,0.0,0.9943995815962732,-21.70002142381536,1.0,0.0,0.0
375,23.0,4.776021075639078,6.7,0.0,0.0,0.9859673265953308,-21.949429851712985,1.0,0.0,0.0
375,24.0,0.0,0.0,0.0,0.0,0.9762385717976032,-21.81456958801074,1.0,0.0,0.0
375,25.0,1.921387789050204,2.3,0.0,0.0,0.9620721393845404,-21.903030059399903,1.0,0.0,0.0
375,26.0,0.0,0.0,0.0,0.0,0.9773269454558302,-21.65292888221584,1.0,0.0,0.0
375,27.0,0.0,0.0,0.0,0.0,0.9578455748219672,-19.667888496459568,1.0,0.0,0.0
375,28.0,1.3175230553487112,0.9,0.0,0.0,0.9633715589478404,-22.303073752479573,1.0,0.0,0.0
375,29.0,5.819060161123475,1.9,0.0,0.0,0.9557587805578172,-22.791434979708967,1.0,0.0,0.0
376,0.0,0.0,0.0,129.83893982100255,8.988964239620145e-07,1.0,0.0,0.0,0.0,1.0
376,1.0,11.912604292111263,12.7,35.72934410539187,-11.701402081962502,0.9783192099217844,-3.662517875863153,0.0,1.0,0.0
376,2.0,1.3175230553487112,1.2,0.0,0.0,0.9911672123038728,-1.872734409554297,1.0,0.0,0.0
376,3.0,4.172156341937585,1.6,0.0,0.0,0.9884401554597528,-2.269323826757516,1.0,0.0,0.0
376,4.0,51.71277992243692,19.0,4.026056681281776e-09,39.99999940088834,0.9723224063262782,-11.835670590427071,0.0,1.0,0.0
376,5.0,0.0,0.0,0.0,0.0,0.9608288057877749,-12.561701817505298,1.0,0.0,0.0
376,6.0,12.516469025812755,10.9,0.0,0.0,0.9584771694708928,-12.52853970745135,1.0,0.0,0.0
376,7.0,16.46903819185889,30.0,5.442083960703422e-09,39.9999994612307,0.9632819363564658,-13.067289961034904,0.0,1.0,0.0
376,8.0,0.0,0.0,0.0,0.0,1.010827368354568,-16.49398950450892,1.0,0.0,0.0
376,9.0,3.184014050426052,2.0,0.0,0.0,1.002742450039519,-18.53029451394109,1.0,0.0,0.0
376,10.0,0.0,0.0,5.903509324523042e-09,23.999999777715,1.0580102745497753,-16.493989503851072,0.0,1.0,0.0
376,11.0,6.148440924960652,7.5,0.0,0.0,1.0019655736275537,-22.191120679739296,1.0,0.0,0.0
376,12.0,0.0,0.0,2.7496359204037006e-09,23.999999823628336,1.0344467054031954,-22.1911206795265,0.0,1.0,0.0
376,13.0,3.403601226317504,1.6,0.0,0.0,0.992294719062478,-22.322845382875595,1.0,0.0,0.0
376,14.0,4.501537105774762,2.5,0.0,0.0,0.9928049744845036,-22.041070411483663,1.0,0.0,0.0
376,15.0,1.921387789050204,1.8,0.0,0.0,0.998229600741196,-20.73934924226846,1.0,0.0,0.0
376,16.0,4.940711457557667,5.8,0.0,0.0,0.995902249956656,-19.31003105153489,1.0,0.0,0.0
376,17.0,1.756697407131615,0.9,0.0,0.0,0.9869096777008506,-21.156692627519632,1.0,0.0,0.0
376,18.0,5.215195427421982,3.4,0.0,0.0,0.9858893540249216,-20.529018318387838,1.0,0.0,0.0
376,19.0,1.2077294674029857,0.7,0.0,0.0,0.9895842169413857,-20.05834242338094,1.0,0.0,0.0
376,20.0,9.60693894525102,11.2,0.0,0.0,0.989403771611599,-18.80233910830292,1.0,0.0,0.0
376,21.0,0.0,0.0,0.0,0.0,0.988926067525176,-18.82807754681858,1.0,0.0,0.0
376,22.0,1.756697407131615,1.6,0.0,0.0,0.9594896744144408,-19.44355016351784,1.0,0.0,0.0
376,23.0,4.776021075639078,6.7,0.0,0.0,0.96641270188039,-19.28097476240953,1.0,0.0,0.0
376,24.0,0.0,0.0,0.0,0.0,0.954499131202138,-19.40532732666058,1.0,0.0,0.0
376,25.0,1.921387789050204,2.3,0.0,0.0,0.9400000012965164,-19.497927022899116,1.0,0.0,0.0
376,26.0,0.0,0.0,0.0,0.0,0.9770040961203882,-14.502324708229503,1.0,0.0,0.0
376,27.0,0.0,0.0,0.0,0.0,0.9578882304790944,-12.803713806548204,1.0,0.0,0.0
376,28.0,1.3175230553487112,0.9,0.0,0.0,0.9630438192881656,-15.152905441346991,1.0,0.0,0.0
376,29.0,5.819060161123475,1.9,0.0,0.0,0.9554283659537708,-15.641601459608196,1.0,0.0,0.0
377,0.0,0.0,0.0,136.3419915878083,5.697557980965939e-07,1.0,0.0,0.0,0.0,1.0
377,1.0,11.912604292111263,12.7,34.04180176851755,1.2031756296172489,0.975419161083198,-4.58009375991946,0.0,1.0,0.0
377,2.0,1.3175230553487112,1.2,0.0,0.0,0.9504766733875814,-12.668992318321123,1.0,0.0,0.0
377,3.0,4.172156341937585,1.6,0.0,0.0,0.9509869367984096,-12.644205982124658,1.0,0.0,0.0
377,4.0,51.71277992243692,19.0,-6.638808207963188e-09,39.99999923840328,0.9400000001761596,-21.915502239369864,0.0,1.0,0.0
377,5.0,0.0,0.0,0.0,0.0,0.9543755941773612,-13.781068120590852,1.0,0.0,0.0
377,6.0,12.516469025812755,10.9,0.0,0.0,0.9412348269408296,-17.373675281304315,1.0,0.0,0.0
377,7.0,16.46903819185889,30.0,-3.998339097197859e-09,39.99999837279847,0.956984487451454,-14.28269125542974,0.0,1.0,0.0
