scenario,index1,index2,G,B
620,23.0,23.0,5.311836702613133,-9.188263657315172
620,23.0,24.0,-1.3098929438742493,2.287622053705056
620,24.0,23.0,-1.3098929438742493,2.287622053705056
620,24.0,24.0,4.495715080321987,-7.864978761969621
620,24.0,25.0,-1.2165301194494855,1.8171440463475024
620,24.0,26.0,-1.9692920169982515,3.760212661917064
620,25.0,24.0,-1.2165301194494855,1.8171440463475024
620,25.0,25.0,1.2165301194494855,-1.8171440463475024
620,26.0,24.0,-1.9692920169982515,3.760212661917064
620,26.0,26.0,3.652281470778589,-9.46044252232512
620,26.0,27.0,0.0,2.608731947574922
620,26.0,28.0,-0.99553355095268,1.881005840357816
620,26.0,29.0,-0.6874559028276572,1.293971494797717
620,27.0,5.0,-4.362844058012917,15.463571542897856
620,27.0,7.0,-1.4439790613954469,4.540814658476248
620,27.0,26.0,0.0,2.608731947574922
620,27.0,27.0,5.806823119408364,-22.67145722159613
620,28.0,26.0,-0.99553355095268,1.881005840357816
620,28.0,28.0,1.9075867579849564,-3.604364401207048
620,28.0,29.0,-0.9120532070322764,1.7233585608492326
620,29.0,26.0,-0.6874559028276572,1.293971494797717
620,29.0,28.0,-0.9120532070322764,1.7233585608492326
620,29.0,29.0,1.5995091098599337,-3.0173300556469496
621,0.0,0.0,6.765516048652632,-21.23160167089863
621,0.0,1.0,-5.224646179885656,15.646726840803398
621,0.0,2.0,-1.5408698687669766,5.631674830095234
621,1.0,0.0,-5.224646179885656,15.646726840803398
621,1.0,1.0,9.75228216552403,-30.648662892676068
621,1.0,3.0,-1.7055303166990268,5.1973792282565086
621,1.0,4.0,-1.1359607881738778,4.772479328281356
621,1.0,5.0,-1.6861448807654689,5.116477495334806
621,2.0,0.0,-1.5408698687669766,5.631674830095234
621,2.0,2.0,9.736318911079088,-29.13794745915803
621,2.0,3.0,-8.19544904231211,23.5308726290628
621,3.0,1.0,-1.7055303166990268,5.1973792282565086
621,3.0,2.0,-8.19544904231211,23.5308726290628
621,3.0,3.0,16.314103089185693,-55.509410535254254
621,3.0,5.0,-6.413123730174556,22.31120356548123
621,3.0,11.0,0.0,4.191255364806866
621,4.0,1.0,-1.1359607881738778,4.772479328281356
621,4.0,4.0,4.089980824135861,-12.190647245055052
621,4.0,6.0,-2.954020035961983,7.449267916773697
621,5.0,1.0,-1.6861448807654689,5.116477495334806
621,5.0,3.0,-6.413123730174556,22.31120356548123
621,5.0,5.0,22.341631269034565,-82.8291478657789
621,5.0,6.0,-3.590210423980992,11.02611441072814
621,5.0,7.0,-6.289308176100628,22.0125786163522
621,5.0,8.0,0.0,4.915840805411357
621,5.0,9.0,0.0,1.8561002591115965
621,5.0,27.0,-4.362844058012917,15.463571542897856
621,6.0,4.0,-2.954020035961983,7.449267916773697
621,6.0,5.0,-3.590210423980992,11.02611441072814
621,6.0,6.0,6.544230459942975,-18.45668232750184
621,7.0,5.0,-6.289308176100628,22.0125786163522
621,7.0,7.0,7.733287237496075,-26.527493274828448
621,7.0,27.0,-1.4439790613954469,4.540814658476248
621,8.0,5.0,0.0,4.915840805411357
621,8.0,8.0,0.0,-18.706293706293707
621,8.0,9.0,0.0,9.090909090909092
621,8.0,10.0,0.0,4.807692307692308
621,9.0,5.0,0.0,1.8561002591115965
621,9.0,8.0,0.0,9.090909090909092
621,9.0,9.0,13.462042814524237,-41.3837606675224
621,9.0,16.0,-3.956039125715353,10.317447719844054
621,9.0,19.0,-1.7848303152666305,3.98535828943083
621,9.0,20.0,-5.101853820159654,10.98071411292983
621,9.0,21.0,-2.619319553382597,5.400770303329455
621,10.0,8.0,0.0,4.807692307692308
621,10.0,10.0,0.0,-4.807692307692308
621,11.0,3.0,0.0,4.191255364806866
621,11.0,11.0,6.573961583776156,-24.424167659260668
621,11.0,12.0,0.0,7.142857142857143
621,11.0,13.0,-1.5265676088395577,3.1734252729654173
621,11.0,14.0,-3.0953961826564296,6.097275864326261
621,11.0,15.0,-1.9519977922801688,4.104359379111847
621,12.0,11.0,0.0,7.142857142857143
621,12.0,12.0,0.0,-7.142857142857143
621,13.0,11.0,-1.5265676088395577,3.1734252729654173
621,13.0,13.0,4.01751987283902,-5.424299332335067
621,13.0,14.0,-2.4909522639994623,2.250874059369649
621,14.0,11.0,-3.0953961826564296,6.097275864326261
621,14.0,13.0,-2.4909522639994623,2.250874059369649
621,14.0,14.0,9.365498545964757,-16.01163373210796
621,14.0,17.0,-1.8108011504072024,3.687418931630696
621,14.0,22.0,-1.9683489489016612,3.976064876781356
621,15.0,11.0,-1.9519977922801688,4.104359379111847
621,15.0,15.0,3.271064728633931,-8.94513365126506
621,15.0,16.0,-1.3190669363537617,4.8407742721532125
621,16.0,9.0,-3.956039125715353,10.317447719844054
621,16.0,15.0,-1.3190669363537617,4.8407742721532125
621,16.0,16.0,5.275106062069114,-15.158221991997266
621,17.0,14.0,-1.8108011504072024,3.687418931630696
621,17.0,17.0,4.886487584415919,-9.906177730909668
621,17.0,18.0,-3.0756864340087167,6.218758799278971
621,18.0,17.0,-3.0756864340087167,6.218758799278971
621,18.0,18.0,8.958039375185187,-17.98346468163191
621,18.0,19.0,-5.88235294117647,11.76470588235294
621,19.0,9.0,-1.7848303152666305,3.98535828943083
621,19.0,18.0,-5.88235294117647,11.76470588235294
621,19.0,19.0,7.6671832564431,-15.75006417178377
621,20.0,9.0,-5.101853820159654,10.98071411292983
621,20.0,20.0,21.876495189895888,-45.10843276170355
621,20.0,21.0,-16.774641369736234,34.127718648773715
621,21.0,9.0,-2.619319553382597,5.400770303329455
621,21.0,20.0,-16.774641369736234,34.127718648773715
621,21.0,21.0,21.93449907537439,-43.48289181517921
621,21.0,23.0,-2.5405381522555563,3.95440286307604
621,22.0,14.0,-1.9683489489016612,3.976064876781356
621,22.0,22.0,3.429754555384988,-6.965303617315433
621,22.0,23.0,-1.4614056064833263,2.989238740534077
621,23.0,21.0,-2.5405381522555563,3.95440286307604
621,23.0,22.0,-1.4614056064833263,2.989238740534077
621,23.0,23.0,5.311836702613133,-9.188263657315172
621,23.0,24.0,-1.3098929438742493,2.287622053705056
621,24.0,23.0,-1.3098929438742493,2.287622053705056
621,24.0,24.0,4.495715080321987,-7.864978761969621
621,24.0,25.0,-1.2165301194494855,1.8171440463475024
621,24.0,26.0,-1.9692920169982515,3.760212661917064
621,25.0,24.0,-1.2165301194494855,1.8171440463475024
621,25.0,25.0,1.2165301194494855,-1.8171440463475024
621,26.0,24.0,-1.9692920169982515,3.760212661917064
621,26.0,26.0,3.652281470778589,-9.46044252232512
621,26.0,27.0,0.0,2.608731947574922
621,26.0,28.0,-0.99553355095268,1.881005840357816
621,26.0,29.0,-0.6874559028276572,1.293971494797717
621,27.0,5.0,-4.362844058012917,15.463571542897856
621,27.0,7.0,-1.4439790613954469,4.540814658476248
621,27.0,26.0,0.0,2.608731947574922
621,27.0,27.0,5.806823119408364,-22.67145722159613
621,28.0,26.0,-0.99553355095268,1.881005840357816
621,28.0,28.0,1.9075867579849564,-3.604364401207048
621,28.0,29.0,-0.9120532070322764,1.7233585608492326
621,29.0,26.0,-0.6874559028276572,1.293971494797717
621,29.0,28.0,-0.9120532070322764,1.7233585608492326
621,29.0,29.0,1.5995091098599337,-3.0173300556469496
622,0.0,0.0,6.765516048652632,-21.23160167089863
622,0.0,1.0,-5.224646179885656,15.646726840803398
622,0.0,2.0,-1.5408698687669766,5.631674830095234
622,1.0,0.0,-5.224646179885656,15.646726840803398
622,1.0,1.0,9.75228216552403,-30.648662892676068
622,1.0,3.0,-1.7055303166990268,5.1973792282565086
622,1.0,4.0,-1.1359607881738778,4.772479328281356
622,1.0,5.0,-1.6861448807654689,5.116477495334806
622,2.0,0.0,-1.5408698687669766,5.631674830095234
622,2.0,2.0,9.736318911079088,-29.13794745915803
622,2.0,3.0,-8.19544904231211,23.5308726290628
622,3.0,1.0,-1.7055303166990268,5.1973792282565086
622,3.0,2.0,-8.19544904231211,23.5308726290628
622,3.0,3.0,16.314103089185693,-55.509410535254254
622,3.0,5.0,-6.413123730174556,22.31120356548123
622,3.0,11.0,0.0,4.191255364806866
622,4.0,1.0,-1.1359607881738778,4.772479328281356
622,4.0,4.0,4.089980824135861,-12.190647245055052
622,4.0,6.0,-2.954020035961983,7.449267916773697
622,5.0,1.0,-1.6861448807654689,5.116477495334806
622,5.0,3.0,-6.413123730174556,22.31120356548123
622,5.0,5.0,22.341631269034565,-82.8291478657789
622,5.0,6.0,-3.590210423980992,11.02611441072814
622,5.0,7.0,-6.289308176100628,22.0125786163522
622,5.0,8.0,0.0,4.915840805411357
622,5.0,9.0,0.0,1.8561002591115965
622,5.0,27.0,-4.362844058012917,15.463571542897856
622,6.0,4.0,-2.954020035961983,7.449267916773697
622,6.0,5.0,-3.590210423980992,11.02611441072814
622,6.0,6.0,6.544230459942975,-18.45668232750184
622,7.0,5.0,-6.289308176100628,22.0125786163522
622,7.0,7.0,7.733287237496075,-26.527493274828448
622,7.0,27.0,-1.4439790613954469,4.540814658476248
622,8.0,5.0,0.0,4.915840805411357
622,8.0,8.0,0.0,-18.706293706293707
622,8.0,9.0,0.0,9.090909090909092
622,8.0,10.0,0.0,4.807692307692308
622,9.0,5.0,0.0,1.8561002591115965
622,9.0,8.0,0.0,9.090909090909092
622,9.0,9.0,13.462042814524237,-41.3837606675224
622,9.0,16.0,-3.956039125715353,10.317447719844054
622,9.0,19.0,-1.7848303152666305,3.98535828943083
622,9.0,20.0,-5.101853820159654,10.98071411292983
622,9.0,21.0,-2.619319553382597,5.400770303329455
622,10.0,8.0,0.0,4.807692307692308
622,10.0,10.0,0.0,-4.807692307692308
622,11.0,3.0,0.0,4.191255364806866
622,11.0,11.0,6.573961583776156,-24.424167659260668
622,11.0,12.0,0.0,7.142857142857143
622,11.0,13.0,-1.5265676088395577,3.1734252729654173
622,11.0,14.0,-3.0953961826564296,6.097275864326261
622,11.0,15.0,-1.9519977922801688,4.104359379111847
622,12.0,11.0,0.0,7.142857142857143
622,12.0,12.0,0.0,-7.142857142857143
622,13.0,11.0,-1.5265676088395577,3.1734252729654173
622,13.0,13.0,4.01751987283902,-5.424299332335067
622,13.0,14.0,-2.4909522639994623,2.250874059369649
622,14.0,11.0,-3.0953961826564296,6.097275864326261
622,14.0,13.0,-2.4909522639994623,2.250874059369649
622,14.0,14.0,9.365498545964757,-16.01163373210796
622,14.0,17.0,-1.8108011504072024,3.687418931630696
622,14.0,22.0,-1.9683489489016612,3.976064876781356
622,15.0,11.0,-1.9519977922801688,4.104359379111847
622,15.0,15.0,3.271064728633931,-8.94513365126506
622,15.0,16.0,-1.3190669363537617,4.8407742721532125
622,16.0,9.0,-3.956039125715353,10.317447719844054
622,16.0,15.0,-1.3190669363537617,4.8407742721532125
622,16.0,16.0,5.275106062069114,-15.158221991997266
622,17.0,14.0,-1.8108011504072024,3.687418931630696
622,17.0,17.0,4.886487584415919,-9.906177730909668
622,17.0,18.0,-3.0756864340087167,6.218758799278971
622,18.0,17.0,-3.0756864340087167,6.218758799278971
622,18.0,18.0,8.958039375185187,-17.98346468163191
622,18.0,19.0,-5.88235294117647,11.76470588235294
622,19.0,9.0,-1.7848303152666305,3.98535828943083
622,19.0,18.0,-5.88235294117647,11.76470588235294
622,19.0,19.0,7.6671832564431,-15.75006417178377
622,20.0,9.0,-5.101853820159654,10.98071411292983
622,20.0,20.0,21.876495189895888,-45.10843276170355
622,20.0,21.0,-16.774641369736234,34.127718648773715
622,21.0,9.0,-2.619319553382597,5.400770303329455
622,21.0,20.0,-16.774641369736234,34.127718648773715
622,21.0,21.0,21.93449907537439,-43.48289181517921
622,21.0,23.0,-2.5405381522555563,3.95440286307604
622,22.0,14.0,-1.9683489489016612,3.976064876781356
622,22.0,22.0,3.429754555384988,-6.965303617315433
622,22.0,23.0,-1.4614056064833263,2.989238740534077
622,23.0,21.0,-2.5405381522555563,3.95440286307604
622,23.0,22.0,-1.4614056064833263,2.989238740534077
622,23.0,23.0,5.311836702613133,-9.188263657315172
622,23.0,24.0,-1.3098929438742493,2.287622053705056
622,24.0,23.0,-1.3098929438742493,2.287622053705056
622,24.0,24.0,4.495715080321987,-7.864978761969621
622,24.0,25.0,-1.2165301194494855,1.8171440463475024
622,24.0,26.0,-1.9692920169982515,3.760212661917064
622,25.0,24.0,-1.2165301194494855,1.8171440463475024
622,25.0,25.0,1.2165301194494855,-1.8171440463475024
622,26.0,24.0,-1.9692920169982515,3.760212661917064
622,26.0,26.0,3.652281470778589,-9.46044252232512
622,26.0,27.0,0.0,2.608731947574922
622,26.0,28.0,-0.99553355095268,1.881005840357816
622,26.0,29.0,-0.6874559028276572,1.293971494797717
622,27.0,5.0,-4.362844058012917,15.463571542897856
622,27.0,7.0,-1.4439790613954469,4.540814658476248
622,27.0,26.0,0.0,2.608731947574922
622,27.0,27.0,5.806823119408364,-22.67145722159613
622,28.0,26.0,-0.99553355095268,1.881005840357816
622,28.0,28.0,1.9075867579849564,-3.604364401207048
622,28.0,29.0,-0.9120532070322764,1.7233585608492326
622,29.0,26.0,-0.6874559028276572,1.293971494797717
622,29.0,28.0,-0.9120532070322764,1.7233585608492326
622,29.0,29.0,1.5995091098599337,-3.0173300556469496
623,0.0,0.0,6.765516048652632,-21.23160167089863
623,0.0,1.0,-5.224646179885656,15.646726840803398
623,0.0,2.0,-1.5408698687669766,5.631674830095234
623,1.0,0.0,-5.224646179885656,15.646726840803398
623,1.0,1.0,9.75228216552403,-30.648662892676068
623,1.0,3.0,-1.7055303166990268,5.1973792282565086
623,1.0,4.0,-1.1359607881738778,4.772479328281356
623,1.0,5.0,-1.6861448807654689,5.116477495334806
623,2.0,0.0,-1.5408698687669766,5.631674830095234
623,2.0,2.0,9.736318911079088,-29.13794745915803
623,2.0,3.0,-8.19544904231211,23.5308726290628
623,3.0,1.0,-1.7055303166990268,5.1973792282565086
623,3.0,2.0,-8.19544904231211,23.5308726290628
623,3.0,3.0,16.314103089185693,-51.01235542280054
623,3.0,5.0,-6.413123730174556,22.31120356548123
623,4.0,1.0,-1.1359607881738778,4.772479328281356
623,4.0,4.0,4.089980824135861,-12.190647245055052
623,4.0,6.0,-2.954020035961983,7.449267916773697
623,5.0,1.0,-1.6861448807654689,5.116477495334806
623,5.0,3.0,-6.413123730174556,22.31120356548123
623,5.0,5.0,22.341631269034565,-82.8291478657789
623,5.0,6.0,-3.590210423980992,11.02611441072814
623,5.0,7.0,-6.289308176100628,22.0125786163522
623,5.0,8.0,0.0,4.915840805411357
623,5.0,9.0,0.0,1.8561002591115965
623,5.0,27.0,-4.362844058012917,15.463571542897856
623,6.0,4.0,-2.954020035961983,7.449267916773697
623,6.0,5.0,-3.590210423980992,11.02611441072814
623,6.0,6.0,6.544230459942975,-18.45668232750184
623,7.0,5.0,-6.289308176100628,22.0125786163522
623,7.0,7.0,7.733287237496075,-26.527493274828448
623,7.0,27.0,-1.4439790613954469,4.540814658476248
623,8.0,5.0,0.0,4.915840805411357
623,8.0,8.0,0.0,-18.706293706293707
623,8.0,9.0,0.0,9.090909090909092
623,8.0,10.0,0.0,4.807692307692308
623,9.0,5.0,0.0,1.8561002591115965
623,9.0,8.0,0.0,9.090909090909092
623,9.0,9.0,10.842723261141638,-35.98299036419294
623,9.0,16.0,-3.956039125715353,10.317447719844054
623,9.0,19.0,-1.7848303152666305,3.98535828943083
623,9.0,20.0,-5.101853820159654,10.98071411292983
623,10.0,8.0,0.0,4.807692307692308
623,10.0,10.0,0.0,-4.807692307692308
623,11.0,11.0,6.573961583776156,-20.517917659260668
623,11.0,12.0,0.0,7.142857142857143
623,11.0,13.0,-1.5265676088395577,3.1734252729654173
623,11.0,14.0,-3.0953961826564296,6.097275864326261
623,11.0,15.0,-1.9519977922801688,4.104359379111847
623,12.0,11.0,0.0,7.142857142857143
623,12.0,12.0,0.0,-7.142857142857143
623,13.0,11.0,-1.5265676088395577,3.1734252729654173
623,13.0,13.0,4.01751987283902,-5.424299332335067
623,13.0,14.0,-2.4909522639994623,2.250874059369649
623,14.0,11.0,-3.0953961826564296,6.097275864326261
623,14.0,13.0,-2.4909522639994623,2.250874059369649
623,14.0,14.0,9.365498545964757,-16.01163373210796
623,14.0,17.0,-1.8108011504072024,3.687418931630696
623,14.0,22.0,-1.9683489489016612,3.976064876781356
623,15.0,11.0,-1.9519977922801688,4.104359379111847
623,15.0,15.0,3.271064728633931,-8.94513365126506
623,15.0,16.0,-1.3190669363537617,4.8407742721532125
623,16.0,9.0,-3.956039125715353,10.317447719844054
623,16.0,15.0,-1.3190669363537617,4.8407742721532125
623,16.0,16.0,5.275106062069114,-15.158221991997266
623,17.0,14.0,-1.8108011504072024,3.687418931630696
623,17.0,17.0,4.886487584415919,-9.906177730909668
623,17.0,18.0,-3.0756864340087167,6.218758799278971
623,18.0,17.0,-3.0756864340087167,6.218758799278971
623,18.0,18.0,8.958039375185187,-17.98346468163191
623,18.0,19.0,-5.88235294117647,11.76470588235294
623,19.0,9.0,-1.7848303152666305,3.98535828943083
623,19.0,18.0,-5.88235294117647,11.76470588235294
623,19.0,19.0,7.6671832564431,-15.75006417178377
623,20.0,9.0,-5.101853820159654,10.98071411292983
623,20.0,20.0,21.876495189895888,-45.10843276170355
623,20.0,21.0,-16.774641369736234,34.127718648773715
623,21.0,20.0,-16.774641369736234,34.127718648773715
623,21.0,21.0,19.31517952199179,-38.08212151184976
623,21.0,23.0,-2.5405381522555563,3.95440286307604
623,22.0,14.0,-1.9683489489016612,3.976064876781356
623,22.0,22.0,1.9683489489016612,-3.976064876781356
623,23.0,21.0,-2.5405381522555563,3.95440286307604
623,23.0,23.0,3.850431096129806,-6.199024916781094
623,23.0,24.0,-1.3098929438742493,2.287622053705056
623,24.0,23.0,-1.3098929438742493,2.287622053705056
623,24.0,24.0,4.495715080321987,-7.864978761969621
623,24.0,25.0,-1.2165301194494855,1.8171440463475024
623,24.0,26.0,-1.9692920169982515,3.760212661917064
623,25.0,24.0,-1.2165301194494855,1.8171440463475024
623,25.0,25.0,1.2165301194494855,-1.8171440463475024
623,26.0,24.0,-1.9692920169982515,3.760212661917064
623,26.0,26.0,3.652281470778589,-9.46044252232512
623,26.0,27.0,0.0,2.608731947574922
623,26.0,28.0,-0.99553355095268,1.881005840357816
623,26.0,29.0,-0.6874559028276572,1.293971494797717
623,27.0,5.0,-4.362844058012917,15.463571542897856
623,27.0,7.0,-1.4439790613954469,4.540814658476248
623,27.0,26.0,0.0,2.608731947574922
623,27.0,27.0,5.806823119408364,-22.67145722159613
623,28.0,26.0,-0.99553355095268,1.881005840357816
623,28.0,28.0,0.99553355095268,-1.881005840357816
623,29.0,26.0,-0.6874559028276572,1.293971494797717
623,29.0,29.0,0.6874559028276572,-1.293971494797717
624,0.0,0.0,6.765516048652632,-21.23160167089863
624,0.0,1.0,-5.224646179885656,15.646726840803398
624,0.0,2.0,-1.5408698687669766,5.631674830095234
624,1.0,0.0,-5.224646179885656,15.646726840803398
624,1.0,1.0,8.046751848825002,-25.46968366441956
624,1.0,4.0,-1.1359607881738778,4.772479328281356
624,1.0,5.0,-1.6861448807654689,5.116477495334806
624,2.0,0.0,-1.5408698687669766,5.631674830095234
624,2.0,2.0,1.5408698687669766,-5.611274830095233
624,3.0,3.0,6.413123730174556,-26.803758677934947
624,3.0,5.0,-6.413123730174556,22.31120356548123
624,3.0,11.0,0.0,4.191255364806866
624,4.0,1.0,-1.1359607881738778,4.772479328281356
624,4.0,4.0,4.089980824135861,-12.190647245055052
624,4.0,6.0,-2.954020035961983,7.449267916773697
624,5.0,1.0,-1.6861448807654689,5.116477495334806
624,5.0,3.0,-6.413123730174556,22.31120356548123
624,5.0,5.0,22.341631269034565,-82.8291478657789
624,5.0,6.0,-3.590210423980992,11.02611441072814
624,5.0,7.0,-6.289308176100628,22.0125786163522
624,5.0,8.0,0.0,4.915840805411357
624,5.0,9.0,0.0,1.8561002591115965
624,5.0,27.0,-4.362844058012917,15.463571542897856
624,6.0,4.0,-2.954020035961983,7.449267916773697
624,6.0,5.0,-3.590210423980992,11.02611441072814
624,6.0,6.0,6.544230459942975,-18.45668232750184
624,7.0,5.0,-6.289308176100628,22.0125786163522
624,7.0,7.0,7.733287237496075,-26.527493274828448
624,7.0,27.0,-1.4439790613954469,4.540814658476248
624,8.0,5.0,0.0,4.915840805411357
624,8.0,8.0,0.0,-18.706293706293707
624,8.0,9.0,0.0,9.090909090909092
624,8.0,10.0,0.0,4.807692307692308
624,9.0,5.0,0.0,1.8561002591115965
624,9.0,8.0,0.0,9.090909090909092
624,9.0,9.0,13.462042814524237,-41.3837606675224
624,9.0,16.0,-3.956039125715353,10.317447719844054
624,9.0,19.0,-1.7848303152666305,3.98535828943083
624,9.0,20.0,-5.101853820159654,10.98071411292983
624,9.0,21.0,-2.619319553382597,5.400770303329455
624,10.0,8.0,0.0,4.807692307692308
624,10.0,10.0,0.0,-4.807692307692308
624,11.0,3.0,0.0,4.191255364806866
624,11.0,11.0,6.573961583776156,-24.424167659260668
624,11.0,12.0,0.0,7.142857142857143
624,11.0,13.0,-1.5265676088395577,3.1734252729654173
624,11.0,14.0,-3.0953961826564296,6.097275864326261
624,11.0,15.0,-1.9519977922801688,4.104359379111847
624,12.0,11.0,0.0,7.142857142857143
624,12.0,12.0,0.0,-7.142857142857143
624,13.0,11.0,-1.5265676088395577,3.1734252729654173
624,13.0,13.0,1.5265676088395577,-3.1734252729654173
624,14.0,11.0,-3.0953961826564296,6.097275864326261
624,14.0,14.0,6.874546281965293,-13.760759672738311
624,14.0,17.0,-1.8108011504072024,3.687418931630696
624,14.0,22.0,-1.9683489489016612,3.976064876781356
624,15.0,11.0,-1.9519977922801688,4.104359379111847
624,15.0,15.0,3.271064728633931,-8.94513365126506
624,15.0,16.0,-1.3190669363537617,4.8407742721532125
624,16.0,9.0,-3.956039125715353,10.317447719844054
624,16.0,15.0,-1.3190669363537617,4.8407742721532125
624,16.0,16.0,5.275106062069114,-15.158221991997266
624,17.0,14.0,-1.8108011504072024,3.687418931630696
624,17.0,17.0,1.8108011504072024,-3.687418931630696
624,18.0,18.0,5.88235294117647,-11.76470588235294
624,18.0,19.0,-5.88235294117647,11.76470588235294
624,19.0,9.0,-1.7848303152666305,3.98535828943083
624,19.0,18.0,-5.88235294117647,11.76470588235294
624,19.0,19.0,7.6671832564431,-15.75006417178377
624,20.0,9.0,-5.101853820159654,10.98071411292983
624,20.0,20.0,21.876495189895888,-45.10843276170355
624,20.0,21.0,-16.774641369736234,34.127718648773715
624,21.0,9.0,-2.619319553382597,5.400770303329455
624,21.0,20.0,-16.774641369736234,34.127718648773715
624,21.0,21.0,21.93449907537439,-43.48289181517921
624,21.0,23.0,-2.5405381522555563,3.95440286307604
624,22.0,14.0,-1.9683489489016612,3.976064876781356
624,22.0,22.0,3.429754555384988,-6.965303617315433
624,22.0,23.0,-1.4614056064833263,2.989238740534077
624,23.0,21.0,-2.5405381522555563,3.95440286307604
624,23.0,22.0,-1.4614056064833263,2.989238740534077
624,23.0,23.0,5.311836702613133,-9.188263657315172
624,23.0,24.0,-1.3098929438742493,2.287622053705056
624,24.0,23.0,-1.3098929438742493,2.287622053705056
624,24.0,24.0,4.495715080321987,-7.864978761969621
624,24.0,25.0,-1.2165301194494855,1.8171440463475024
624,24.0,26.0,-1.9692920169982515,3.760212661917064
624,25.0,24.0,-1.2165301194494855,1.8171440463475024
624,25.0,25.0,1.2165301194494855,-1.8171440463475024
624,26.0,24.0,-1.9692920169982515,3.760212661917064
624,26.0,26.0,3.652281470778589,-9.46044252232512
624,26.0,27.0,0.0,2.608731947574922
624,26.0,28.0,-0.99553355095268,1.881005840357816
624,26.0,29.0,-0.6874559028276572,1.293971494797717
624,27.0,5.0,-4.362844058012917,15.463571542897856
624,27.0,7.0,-1.4439790613954469,4.540814658476248
624,27.0,26.0,0.0,2.608731947574922
624,27.0,27.0,5.806823119408364,-22.67145722159613
624,28.0,26.0,-0.99553355095268,1.881005840357816
624,28.0,28.0,1.9075867579849564,-3.604364401207048
624,28.0,29.0,-0.9120532070322764,1.7233585608492326
624,29.0,26.0,-0.6874559028276572,1.293971494797717
624,29.0,28.0,-0.9120532070322764,1.7233585608492326
624,29.0,29.0,1.5995091098599337,-3.0173300556469496
625,0.0,0.0,6.765516048652632,-21.23160167089863
625,0.0,1.0,-5.224646179885656,15.646726840803398
625,0.0,2.0,-1.5408698687669766,5.631674830095234
625,1.0,0.0,-5.224646179885656,15.646726840803398
625,1.0,1.0,9.75228216552403,-30.648662892676068
625,1.0,3.0,-1.7055303166990268,5.1973792282565086
625,1.0,4.0,-1.1359607881738778,4.772479328281356
625,1.0,5.0,-1.6861448807654689,5.116477495334806
625,2.0,0.0,-1.5408698687669766,5.631674830095234
625,2.0,2.0,9.736318911079088,-29.13794745915803
625,2.0,3.0,-8.19544904231211,23.5308726290628
625,3.0,1.0,-1.7055303166990268,5.1973792282565086
625,3.0,2.0,-8.19544904231211,23.5308726290628
625,3.0,3.0,16.314103089185693,-51.01235542280054
625,3.0,5.0,-6.413123730174556,22.31120356548123
625,4.0,1.0,-1.1359607881738778,4.772479328281356
625,4.0,4.0,4.089980824135861,-12.190647245055052
625,4.0,6.0,-2.954020035961983,7.449267916773697
625,5.0,1.0,-1.6861448807654689,5.116477495334806
625,5.0,3.0,-6.413123730174556,22.31120356548123
625,5.0,5.0,22.341631269034565,-82.8291478657789
625,5.0,6.0,-3.590210423980992,11.02611441072814
625,5.0,7.0,-6.289308176100628,22.0125786163522
625,5.0,8.0,0.0,4.915840805411357
625,5.0,9.0,0.0,1.8561002591115965
625,5.0,27.0,-4.362844058012917,15.463571542897856
625,6.0,4.0,-2.954020035961983,7.449267916773697
625,6.0,5.0,-3.590210423980992,11.02611441072814
625,6.0,6.0,6.544230459942975,-18.45668232750184
625,7.0,5.0,-6.289308176100628,22.0125786163522
625,7.0,7.0,7.733287237496075,-26.527493274828448
625,7.0,27.0,-1.4439790613954469,4.540814658476248
625,8.0,5.0,0.0,4.915840805411357
625,8.0,8.0,0.0,-18.706293706293707
625,8.0,9.0,0.0,9.090909090909092
625,8.0,10.0,0.0,4.807692307692308
625,9.0,5.0,0.0,1.8561002591115965
625,9.0,8.0,0.0,9.090909090909092
625,9.0,9.0,13.462042814524237,-41.3837606675224
625,9.0,16.0,-3.956039125715353,10.317447719844054
625,9.0,19.0,-1.7848303152666305,3.98535828943083
625,9.0,20.0,-5.101853820159654,10.98071411292983
625,9.0,21.0,-2.619319553382597,5.400770303329455
625,10.0,8.0,0.0,4.807692307692308
625,10.0,10.0,0.0,-4.807692307692308
625,11.0,11.0,6.573961583776156,-20.517917659260668
625,11.0,12.0,0.0,7.142857142857143
625,11.0,13.0,-1.5265676088395577,3.1734252729654173
625,11.0,14.0,-3.0953961826564296,6.097275864326261
625,11.0,15.0,-1.9519977922801688,4.104359379111847
625,12.0,11.0,0.0,7.142857142857143
625,12.0,12.0,0.0,-7.142857142857143
625,13.0,11.0,-1.5265676088395577,3.1734252729654173
625,13.0,13.0,4.01751987283902,-5.424299332335067
625,13.0,14.0,-2.4909522639994623,2.250874059369649
625,14.0,11.0,-3.0953961826564296,6.097275864326261
625,14.0,13.0,-2.4909522639994623,2.250874059369649
625,14.0,14.0,9.365498545964757,-16.01163373210796
625,14.0,17.0,-1.8108011504072024,3.687418931630696
625,14.0,22.0,-1.9683489489016612,3.976064876781356
625,15.0,11.0,-1.9519977922801688,4.104359379111847
625,15.0,15.0,3.271064728633931,-8.94513365126506
625,15.0,16.0,-1.3190669363537617,4.8407742721532125
625,16.0,9.0,-3.956039125715353,10.317447719844054
625,16.0,15.0,-1.3190669363537617,4.8407742721532125
625,16.0,16.0,5.275106062069114,-15.158221991997266
625,17.0,14.0,-1.8108011504072024,3.687418931630696
